2024-04-03 16:00:58,994 INFO    StreamThr :18668 [internal.py:wandb_internal():86] W&B internal server running at pid: 18668, started at: 2024-04-03 16:00:58.994868
2024-04-03 16:00:59,806 INFO    HandlerThread:18668 [system_monitor.py:probe():227] Publishing system info
2024-04-03 16:00:59,806 DEBUG   HandlerThread:18668 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2024-04-03 16:00:59,807 DEBUG   HandlerThread:18668 [system_info.py:_save_pip():68] Saving pip packages done
2024-04-03 16:00:59,807 INFO    HandlerThread:18668 [system_monitor.py:probe():229] Finished publishing system info
2024-04-03 16:00:59,810 DEBUG   SenderThread:18668 [sender.py:send():380] send: files
2024-04-03 16:00:59,811 INFO    SenderThread:18668 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2024-04-03 16:00:59,815 DEBUG   HandlerThread:18668 [handler.py:handle_request():146] handle_request: stop_status
2024-04-03 16:00:59,815 DEBUG   SenderThread:18668 [sender.py:send_request():407] send_request: stop_status
2024-04-03 16:00:59,817 DEBUG   HandlerThread:18668 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-03 16:00:59,928 DEBUG   SenderThread:18668 [sender.py:send():380] send: telemetry
2024-04-03 16:00:59,928 DEBUG   SenderThread:18668 [sender.py:send():380] send: metric
2024-04-03 16:00:59,928 DEBUG   SenderThread:18668 [sender.py:send():380] send: telemetry
2024-04-03 16:00:59,929 DEBUG   SenderThread:18668 [sender.py:send():380] send: exit
2024-04-03 16:00:59,929 INFO    SenderThread:18668 [sender.py:send_exit():585] handling exit code: 1
2024-04-03 16:00:59,929 INFO    SenderThread:18668 [sender.py:send_exit():587] handling runtime: 0
2024-04-03 16:00:59,930 INFO    SenderThread:18668 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-04-03 16:00:59,930 INFO    SenderThread:18668 [sender.py:send_exit():593] send defer
2024-04-03 16:00:59,930 DEBUG   HandlerThread:18668 [handler.py:handle_request():146] handle_request: defer
2024-04-03 16:00:59,930 INFO    HandlerThread:18668 [handler.py:handle_request_defer():172] handle defer: 0
2024-04-03 16:00:59,930 DEBUG   SenderThread:18668 [sender.py:send_request():407] send_request: defer
2024-04-03 16:00:59,930 INFO    SenderThread:18668 [sender.py:send_request_defer():609] handle sender defer: 0
2024-04-03 16:00:59,930 INFO    SenderThread:18668 [sender.py:transition_state():613] send defer: 1
2024-04-03 16:00:59,931 DEBUG   HandlerThread:18668 [handler.py:handle_request():146] handle_request: defer
2024-04-03 16:00:59,931 INFO    HandlerThread:18668 [handler.py:handle_request_defer():172] handle defer: 1
2024-04-03 16:00:59,931 DEBUG   SenderThread:18668 [sender.py:send_request():407] send_request: defer
2024-04-03 16:00:59,931 INFO    SenderThread:18668 [sender.py:send_request_defer():609] handle sender defer: 1
2024-04-03 16:00:59,931 INFO    SenderThread:18668 [sender.py:transition_state():613] send defer: 2
2024-04-03 16:00:59,931 DEBUG   HandlerThread:18668 [handler.py:handle_request():146] handle_request: defer
2024-04-03 16:00:59,931 INFO    HandlerThread:18668 [handler.py:handle_request_defer():172] handle defer: 2
2024-04-03 16:00:59,931 INFO    HandlerThread:18668 [system_monitor.py:finish():203] Stopping system monitor
2024-04-03 16:00:59,931 DEBUG   SystemMonitor:18668 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-04-03 16:00:59,932 INFO    HandlerThread:18668 [interfaces.py:finish():202] Joined cpu monitor
2024-04-03 16:00:59,932 DEBUG   SystemMonitor:18668 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-04-03 16:00:59,932 INFO    HandlerThread:18668 [interfaces.py:finish():202] Joined disk monitor
2024-04-03 16:00:59,932 DEBUG   SystemMonitor:18668 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-04-03 16:00:59,932 INFO    HandlerThread:18668 [interfaces.py:finish():202] Joined memory monitor
2024-04-03 16:00:59,932 INFO    HandlerThread:18668 [interfaces.py:finish():202] Joined network monitor
2024-04-03 16:00:59,933 DEBUG   SenderThread:18668 [sender.py:send_request():407] send_request: defer
2024-04-03 16:00:59,933 INFO    SenderThread:18668 [sender.py:send_request_defer():609] handle sender defer: 2
2024-04-03 16:00:59,933 INFO    SenderThread:18668 [sender.py:transition_state():613] send defer: 3
2024-04-03 16:00:59,933 DEBUG   SenderThread:18668 [sender.py:send():380] send: stats
2024-04-03 16:00:59,933 DEBUG   HandlerThread:18668 [handler.py:handle_request():146] handle_request: defer
2024-04-03 16:00:59,933 INFO    HandlerThread:18668 [handler.py:handle_request_defer():172] handle defer: 3
2024-04-03 16:00:59,933 DEBUG   SenderThread:18668 [sender.py:send_request():407] send_request: defer
2024-04-03 16:00:59,933 INFO    SenderThread:18668 [sender.py:send_request_defer():609] handle sender defer: 3
2024-04-03 16:00:59,933 INFO    SenderThread:18668 [sender.py:transition_state():613] send defer: 4
2024-04-03 16:00:59,933 DEBUG   HandlerThread:18668 [handler.py:handle_request():146] handle_request: defer
2024-04-03 16:00:59,934 INFO    HandlerThread:18668 [handler.py:handle_request_defer():172] handle defer: 4
2024-04-03 16:00:59,934 DEBUG   SenderThread:18668 [sender.py:send_request():407] send_request: defer
2024-04-03 16:00:59,934 INFO    SenderThread:18668 [sender.py:send_request_defer():609] handle sender defer: 4
2024-04-03 16:00:59,934 INFO    SenderThread:18668 [sender.py:transition_state():613] send defer: 5
2024-04-03 16:00:59,934 DEBUG   HandlerThread:18668 [handler.py:handle_request():146] handle_request: defer
2024-04-03 16:00:59,934 INFO    HandlerThread:18668 [handler.py:handle_request_defer():172] handle defer: 5
2024-04-03 16:00:59,934 DEBUG   SenderThread:18668 [sender.py:send():380] send: summary
2024-04-03 16:00:59,934 INFO    SenderThread:18668 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2024-04-03 16:00:59,935 DEBUG   SenderThread:18668 [sender.py:send_request():407] send_request: defer
2024-04-03 16:00:59,935 INFO    SenderThread:18668 [sender.py:send_request_defer():609] handle sender defer: 5
2024-04-03 16:00:59,935 INFO    SenderThread:18668 [sender.py:transition_state():613] send defer: 6
2024-04-03 16:00:59,935 DEBUG   HandlerThread:18668 [handler.py:handle_request():146] handle_request: defer
2024-04-03 16:00:59,935 INFO    HandlerThread:18668 [handler.py:handle_request_defer():172] handle defer: 6
2024-04-03 16:00:59,935 DEBUG   SenderThread:18668 [sender.py:send_request():407] send_request: defer
2024-04-03 16:00:59,935 INFO    SenderThread:18668 [sender.py:send_request_defer():609] handle sender defer: 6
2024-04-03 16:00:59,937 DEBUG   HandlerThread:18668 [handler.py:handle_request():146] handle_request: status_report
2024-04-03 16:01:00,005 INFO    SenderThread:18668 [sender.py:transition_state():613] send defer: 7
2024-04-03 16:01:00,005 DEBUG   HandlerThread:18668 [handler.py:handle_request():146] handle_request: defer
2024-04-03 16:01:00,005 INFO    HandlerThread:18668 [handler.py:handle_request_defer():172] handle defer: 7
2024-04-03 16:01:00,005 DEBUG   SenderThread:18668 [sender.py:send_request():407] send_request: defer
2024-04-03 16:01:00,006 INFO    SenderThread:18668 [sender.py:send_request_defer():609] handle sender defer: 7
2024-04-03 16:01:00,444 INFO    Thread-16 :18668 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\UCB\capstone\RL-for-Cost-Savings-DRL\Optimal-Energy-System-Scheduling-Combining-Mixed-Integer-Programming-and-Deep-Reinforcement-Learning\wandb\run-20240403_160058-dr1n4xow\files\config.yaml
2024-04-03 16:01:00,444 INFO    Thread-16 :18668 [dir_watcher.py:_on_file_created():271] file/dir created: D:\UCB\capstone\RL-for-Cost-Savings-DRL\Optimal-Energy-System-Scheduling-Combining-Mixed-Integer-Programming-and-Deep-Reinforcement-Learning\wandb\run-20240403_160058-dr1n4xow\files\requirements.txt
2024-04-03 16:01:00,444 INFO    Thread-16 :18668 [dir_watcher.py:_on_file_created():271] file/dir created: D:\UCB\capstone\RL-for-Cost-Savings-DRL\Optimal-Energy-System-Scheduling-Combining-Mixed-Integer-Programming-and-Deep-Reinforcement-Learning\wandb\run-20240403_160058-dr1n4xow\files\wandb-summary.json
2024-04-03 16:01:00,445 INFO    Thread-16 :18668 [dir_watcher.py:_on_file_created():271] file/dir created: D:\UCB\capstone\RL-for-Cost-Savings-DRL\Optimal-Energy-System-Scheduling-Combining-Mixed-Integer-Programming-and-Deep-Reinforcement-Learning\wandb\run-20240403_160058-dr1n4xow\files\output.log
2024-04-03 16:01:00,445 INFO    Thread-16 :18668 [dir_watcher.py:_on_file_created():271] file/dir created: D:\UCB\capstone\RL-for-Cost-Savings-DRL\Optimal-Energy-System-Scheduling-Combining-Mixed-Integer-Programming-and-Deep-Reinforcement-Learning\wandb\run-20240403_160058-dr1n4xow\files\wandb-metadata.json
2024-04-03 16:01:00,646 INFO    wandb-upload_0:18668 [upload_job.py:push():131] Uploaded file C:\Users\Georg\AppData\Local\Temp\tmpwmmmyx4iwandb\b4m1rd77-wandb-metadata.json
2024-04-03 16:01:00,863 DEBUG   HandlerThread:18668 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-03 16:01:01,936 INFO    SenderThread:18668 [sender.py:transition_state():613] send defer: 8
2024-04-03 16:01:01,936 DEBUG   SenderThread:18668 [sender.py:send_request():407] send_request: poll_exit
2024-04-03 16:01:01,936 DEBUG   HandlerThread:18668 [handler.py:handle_request():146] handle_request: defer
2024-04-03 16:01:01,936 INFO    HandlerThread:18668 [handler.py:handle_request_defer():172] handle defer: 8
2024-04-03 16:01:01,936 DEBUG   SenderThread:18668 [sender.py:send_request():407] send_request: defer
2024-04-03 16:01:01,936 INFO    SenderThread:18668 [sender.py:send_request_defer():609] handle sender defer: 8
2024-04-03 16:01:01,937 INFO    SenderThread:18668 [job_builder.py:build():281] Attempting to build job artifact
2024-04-03 16:01:01,937 INFO    SenderThread:18668 [job_builder.py:_get_source_type():393] is repo sourced job
2024-04-03 16:01:01,941 INFO    SenderThread:18668 [job_builder.py:build():369] adding wandb-job metadata file
2024-04-03 16:01:01,946 INFO    SenderThread:18668 [sender.py:transition_state():613] send defer: 9
2024-04-03 16:01:01,946 DEBUG   SenderThread:18668 [sender.py:send():380] send: artifact
2024-04-03 16:01:01,947 DEBUG   HandlerThread:18668 [handler.py:handle_request():146] handle_request: defer
2024-04-03 16:01:01,948 INFO    HandlerThread:18668 [handler.py:handle_request_defer():172] handle defer: 9
2024-04-03 16:01:02,460 INFO    Thread-16 :18668 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\UCB\capstone\RL-for-Cost-Savings-DRL\Optimal-Energy-System-Scheduling-Combining-Mixed-Integer-Programming-and-Deep-Reinforcement-Learning\wandb\run-20240403_160058-dr1n4xow\files\output.log
2024-04-03 16:01:03,822 INFO    SenderThread:18668 [sender.py:send_artifact():1456] sent artifact job-https___github.com_jgeng99_Optimal-Energy-System-Scheduling..eger-Programming-and-Deep-Reinforcement-Learning.git_MIP_DQN.py - {'id': 'QXJ0aWZhY3Q6NzgxNTU2MzY5', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExNTMyNzU4NQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzgxNTU2MzY5', 'versionIndex': 1}}}
2024-04-03 16:01:03,822 DEBUG   SenderThread:18668 [sender.py:send_request():407] send_request: defer
2024-04-03 16:01:03,822 INFO    SenderThread:18668 [sender.py:send_request_defer():609] handle sender defer: 9
2024-04-03 16:01:03,822 INFO    SenderThread:18668 [dir_watcher.py:finish():358] shutting down directory watcher
2024-04-03 16:01:04,474 INFO    SenderThread:18668 [dir_watcher.py:finish():388] scan: D:\UCB\capstone\RL-for-Cost-Savings-DRL\Optimal-Energy-System-Scheduling-Combining-Mixed-Integer-Programming-and-Deep-Reinforcement-Learning\wandb\run-20240403_160058-dr1n4xow\files
2024-04-03 16:01:04,474 INFO    SenderThread:18668 [dir_watcher.py:finish():402] scan save: D:\UCB\capstone\RL-for-Cost-Savings-DRL\Optimal-Energy-System-Scheduling-Combining-Mixed-Integer-Programming-and-Deep-Reinforcement-Learning\wandb\run-20240403_160058-dr1n4xow\files\config.yaml config.yaml
2024-04-03 16:01:04,475 INFO    SenderThread:18668 [dir_watcher.py:finish():402] scan save: D:\UCB\capstone\RL-for-Cost-Savings-DRL\Optimal-Energy-System-Scheduling-Combining-Mixed-Integer-Programming-and-Deep-Reinforcement-Learning\wandb\run-20240403_160058-dr1n4xow\files\output.log output.log
2024-04-03 16:01:04,476 INFO    SenderThread:18668 [dir_watcher.py:finish():402] scan save: D:\UCB\capstone\RL-for-Cost-Savings-DRL\Optimal-Energy-System-Scheduling-Combining-Mixed-Integer-Programming-and-Deep-Reinforcement-Learning\wandb\run-20240403_160058-dr1n4xow\files\requirements.txt requirements.txt
2024-04-03 16:01:04,477 INFO    SenderThread:18668 [dir_watcher.py:finish():402] scan save: D:\UCB\capstone\RL-for-Cost-Savings-DRL\Optimal-Energy-System-Scheduling-Combining-Mixed-Integer-Programming-and-Deep-Reinforcement-Learning\wandb\run-20240403_160058-dr1n4xow\files\wandb-metadata.json wandb-metadata.json
2024-04-03 16:01:04,477 INFO    SenderThread:18668 [dir_watcher.py:finish():402] scan save: D:\UCB\capstone\RL-for-Cost-Savings-DRL\Optimal-Energy-System-Scheduling-Combining-Mixed-Integer-Programming-and-Deep-Reinforcement-Learning\wandb\run-20240403_160058-dr1n4xow\files\wandb-summary.json wandb-summary.json
2024-04-03 16:01:04,479 INFO    SenderThread:18668 [sender.py:transition_state():613] send defer: 10
2024-04-03 16:01:04,480 DEBUG   HandlerThread:18668 [handler.py:handle_request():146] handle_request: defer
2024-04-03 16:01:04,480 INFO    HandlerThread:18668 [handler.py:handle_request_defer():172] handle defer: 10
2024-04-03 16:01:04,481 DEBUG   SenderThread:18668 [sender.py:send_request():407] send_request: defer
2024-04-03 16:01:04,481 INFO    SenderThread:18668 [sender.py:send_request_defer():609] handle sender defer: 10
2024-04-03 16:01:04,481 INFO    SenderThread:18668 [file_pusher.py:finish():175] shutting down file pusher
2024-04-03 16:01:04,752 INFO    wandb-upload_0:18668 [upload_job.py:push():131] Uploaded file D:\UCB\capstone\RL-for-Cost-Savings-DRL\Optimal-Energy-System-Scheduling-Combining-Mixed-Integer-Programming-and-Deep-Reinforcement-Learning\wandb\run-20240403_160058-dr1n4xow\files\config.yaml
2024-04-03 16:01:05,037 INFO    wandb-upload_1:18668 [upload_job.py:push():131] Uploaded file D:\UCB\capstone\RL-for-Cost-Savings-DRL\Optimal-Energy-System-Scheduling-Combining-Mixed-Integer-Programming-and-Deep-Reinforcement-Learning\wandb\run-20240403_160058-dr1n4xow\files\output.log
2024-04-03 16:01:05,056 INFO    wandb-upload_3:18668 [upload_job.py:push():131] Uploaded file D:\UCB\capstone\RL-for-Cost-Savings-DRL\Optimal-Energy-System-Scheduling-Combining-Mixed-Integer-Programming-and-Deep-Reinforcement-Learning\wandb\run-20240403_160058-dr1n4xow\files\wandb-summary.json
2024-04-03 16:01:05,497 INFO    wandb-upload_2:18668 [upload_job.py:push():131] Uploaded file D:\UCB\capstone\RL-for-Cost-Savings-DRL\Optimal-Energy-System-Scheduling-Combining-Mixed-Integer-Programming-and-Deep-Reinforcement-Learning\wandb\run-20240403_160058-dr1n4xow\files\requirements.txt
2024-04-03 16:01:05,701 INFO    Thread-15 (_thread_body):18668 [sender.py:transition_state():613] send defer: 11
2024-04-03 16:01:05,701 DEBUG   HandlerThread:18668 [handler.py:handle_request():146] handle_request: defer
2024-04-03 16:01:05,701 INFO    HandlerThread:18668 [handler.py:handle_request_defer():172] handle defer: 11
2024-04-03 16:01:05,701 DEBUG   SenderThread:18668 [sender.py:send_request():407] send_request: defer
2024-04-03 16:01:05,701 INFO    SenderThread:18668 [sender.py:send_request_defer():609] handle sender defer: 11
2024-04-03 16:01:05,701 INFO    SenderThread:18668 [file_pusher.py:join():181] waiting for file pusher
2024-04-03 16:01:05,701 INFO    SenderThread:18668 [sender.py:transition_state():613] send defer: 12
2024-04-03 16:01:05,701 DEBUG   HandlerThread:18668 [handler.py:handle_request():146] handle_request: defer
2024-04-03 16:01:05,701 INFO    HandlerThread:18668 [handler.py:handle_request_defer():172] handle defer: 12
2024-04-03 16:01:05,702 DEBUG   SenderThread:18668 [sender.py:send_request():407] send_request: defer
2024-04-03 16:01:05,702 INFO    SenderThread:18668 [sender.py:send_request_defer():609] handle sender defer: 12
2024-04-03 16:01:05,702 INFO    SenderThread:18668 [file_stream.py:finish():595] file stream finish called
2024-04-03 16:01:05,760 INFO    SenderThread:18668 [file_stream.py:finish():599] file stream finish is done
2024-04-03 16:01:05,760 INFO    SenderThread:18668 [sender.py:transition_state():613] send defer: 13
2024-04-03 16:01:05,760 DEBUG   HandlerThread:18668 [handler.py:handle_request():146] handle_request: defer
2024-04-03 16:01:05,760 INFO    HandlerThread:18668 [handler.py:handle_request_defer():172] handle defer: 13
2024-04-03 16:01:05,761 DEBUG   SenderThread:18668 [sender.py:send_request():407] send_request: defer
2024-04-03 16:01:05,761 INFO    SenderThread:18668 [sender.py:send_request_defer():609] handle sender defer: 13
2024-04-03 16:01:05,761 INFO    SenderThread:18668 [sender.py:transition_state():613] send defer: 14
2024-04-03 16:01:05,761 DEBUG   HandlerThread:18668 [handler.py:handle_request():146] handle_request: defer
2024-04-03 16:01:05,761 DEBUG   SenderThread:18668 [sender.py:send():380] send: final
2024-04-03 16:01:05,761 INFO    HandlerThread:18668 [handler.py:handle_request_defer():172] handle defer: 14
2024-04-03 16:01:05,761 DEBUG   SenderThread:18668 [sender.py:send():380] send: footer
2024-04-03 16:01:05,761 DEBUG   SenderThread:18668 [sender.py:send_request():407] send_request: defer
2024-04-03 16:01:05,761 INFO    SenderThread:18668 [sender.py:send_request_defer():609] handle sender defer: 14
2024-04-03 16:01:05,762 DEBUG   HandlerThread:18668 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-03 16:01:05,762 DEBUG   HandlerThread:18668 [handler.py:handle_request():146] handle_request: server_info
2024-04-03 16:01:05,762 DEBUG   HandlerThread:18668 [handler.py:handle_request():146] handle_request: get_summary
2024-04-03 16:01:05,762 DEBUG   SenderThread:18668 [sender.py:send_request():407] send_request: poll_exit
2024-04-03 16:01:05,762 DEBUG   HandlerThread:18668 [handler.py:handle_request():146] handle_request: sampled_history
2024-04-03 16:01:05,762 DEBUG   SenderThread:18668 [sender.py:send_request():407] send_request: server_info
2024-04-03 16:01:05,762 DEBUG   HandlerThread:18668 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-03 16:01:05,763 DEBUG   HandlerThread:18668 [handler.py:handle_request():146] handle_request: job_info
2024-04-03 16:01:05,825 DEBUG   SenderThread:18668 [sender.py:send_request():407] send_request: job_info
2024-04-03 16:01:05,825 INFO    MainThread:18668 [wandb_run.py:_footer_history_summary_info():3599] rendering history
2024-04-03 16:01:05,825 INFO    MainThread:18668 [wandb_run.py:_footer_history_summary_info():3631] rendering summary
2024-04-03 16:01:05,825 INFO    MainThread:18668 [wandb_run.py:_footer_sync_info():3558] logging synced files
2024-04-03 16:01:05,826 DEBUG   HandlerThread:18668 [handler.py:handle_request():146] handle_request: shutdown
2024-04-03 16:01:05,826 INFO    HandlerThread:18668 [handler.py:finish():866] shutting down handler
2024-04-03 16:01:06,776 INFO    WriterThread:18668 [datastore.py:close():294] close: D:\UCB\capstone\RL-for-Cost-Savings-DRL\Optimal-Energy-System-Scheduling-Combining-Mixed-Integer-Programming-and-Deep-Reinforcement-Learning\wandb\run-20240403_160058-dr1n4xow\run-dr1n4xow.wandb
2024-04-03 16:01:06,837 INFO    SenderThread:18668 [sender.py:finish():1534] shutting down sender
2024-04-03 16:01:06,837 INFO    SenderThread:18668 [file_pusher.py:finish():175] shutting down file pusher
2024-04-03 16:01:06,837 INFO    SenderThread:18668 [file_pusher.py:join():181] waiting for file pusher
